SYNDIBANK,20190829,30.55,31.1,30,30.3,609009
SYNGENE,20190829,304,306,301.45,305.5,30239
TAINWALCHM,20190829,49.9,49.9,45.5,46.05,1429
TAJGVK,20190829,125.65,127.35,124.2,124.7,2852
TAKE,20190829,117,119.9,115.45,118.05,194065
TALBROAUTO,20190829,106.35,108.3,104.8,107,4991
TALWALKARS,20190829,7.75,7.75,7.75,7.75,21242
TALWGYM,20190829,13.7,13.7,13.7,13.7,2537
TANLA,20190829,50.5,51.3,49.15,50,106283
TANTIACONS,20190829,1.95,1.95,1.95,1.95,10
TARAPUR,20190829,5.05,5.4,5.05,5.4,26376
TARMAT,20190829,20.35,21.5,19.85,20.35,2217
TASTYBITE,20190829,8310,8365,8269.95,8305.05,55
TATACHEM,20190829,563,575.4,557.35,570.4,940728
TATACOFFEE,20190829,75.2,76,72.85,73.8,207372
TATACOMM,20190829,427.7,448.05,412.1,418.65,94566
TATAELXSI,20190829,649.9,650,626.05,628.8,810449
TATAGLOBAL,20190829,281,282,271.45,274.55,4231503
TATAINVEST,20190829,761.1,773.9,751.35,756.65,6987
TATAMETALI,20190829,505.8,514.75,500,503.55,19705
TATAMOTORS,20190829,116.5,118.5,112.1,114.3,48098849
TATAMTRDVR,20190829,53,53.9,51.15,52.85,6089043
TATAPOWER,20190829,54.85,55.95,54.4,55.5,7509337
TATASPONGE,20190829,430,438,422.1,426,30616
TATASTEEL,20190829,334,342.65,328.6,335.55,13481310
TATASTLBSL,20190829,21.4,21.4,20.6,20.9,400159
TBZ,20190829,36.9,36.9,34.8,35,21788
TCI,20190829,296,298,295,295.05,3845
TCIDEVELOP,20190829,332.05,335.5,332.05,335.45,23
TCIEXP,20190829,643,643,619.1,621.45,7984
TCIFINANCE,20190829,10.1,10.45,9.8,10.05,5378
TCNSBRANDS,20190829,695,695,661.05,675.7,7537
TCPLPACK,20190829,283.3,283.3,273.3,275.35,909
TCS,20190829,2222.2,2248.2,2222.2,2233.45,1670652
TDPOWERSYS,20190829,138.85,138.95,132.1,132.15,1115
TEAMLEASE,20190829,2680.05,2764,2680,2732.7,2636
TECHIN,20190829,3.4,3.4,3.4,3.4,200
TECHM,20190829,684.15,694,681,691.15,2789979
TECHNOE,20190829,251.85,253.75,245,245.55,72913
TECHNOFAB,20190829,12.2,12.2,11.6,11.6,3791
TEJASNET,20190829,84.75,85,78.05,79.85,53564
TERASOFT,20190829,27.3,29.8,27.3,28.8,9215
TEXINFRA,20190829,34.35,35.7,33.05,34.85,22938
TEXMOPIPES,20190829,16.3,16.3,15.65,15.9,16030
TEXRAIL,20190829,46.75,46.75,45.05,45.55,98621
TFCILTD,20190829,85.6,87,84.15,85.3,124995
TFL,20190829,4.1,4.1,4.1,4.1,652
TGBHOTELS,20190829,4.8,4.8,4.75,4.75,4016
THANGAMAYL,20190829,296.4,296.4,290.1,293.1,245
THEINVEST,20190829,135.05,135.1,130,130.55,4283
THEMISMED,20190829,166,173.75,164.45,166.05,743
THERMAX,20190829,1019.2,1019.2,1000,1008.6,60381
THOMASCOOK,20190829,138,140.95,131.55,133.8,204863
THYROCARE,20190829,467.05,476,459.15,463.5,59377
TI,20190829,13.4,13.4,12.6,12.6,14911
TIDEWATER,20190829,4370.45,4450,4370.05,4422.4,526
TIIL,20190829,324,335,304.55,314.15,5923
TIINDIA,20190829,334.2,342,334.2,335.35,759125
TIJARIA,20190829,8.05,8.7,7.9,7.9,12724
TIL,20190829,186.05,190.45,182,182.75,3105
TIMESGTY,20190829,29,30.5,28.8,28.8,39
TIMETECHNO,20190829,65.9,65.9,61,61.4,159703
TIMKEN,20190829,683.15,707,681,703.9,33335
TINPLATE,20190829,102.9,104.4,100.2,101.25,236657
TIPSINDLTD,20190829,59,63,58.05,58.75,24542
TIRUMALCHM,20190829,59.85,60.3,57.8,58.15,80454
TITAN,20190829,1111.5,1115,1096.55,1101.8,1204392
TMRVL,20190829,12.3,12.8,11.65,12.6,7638
TNPETRO,20190829,31.85,32.7,30.6,31.7,84948
TNPL,20190829,190.9,192.05,188.85,190.4,26700
TNTELE,20190829,1.55,1.55,1.55,1.55,10
TOKYOPLAST,20190829,50,53.8,50,52.6,4341
TORNTPHARM,20190829,1672,1694,1657.95,1674.95,115576
TORNTPOWER,20190829,280.75,281,276,276.95,902248
TPLPLASTEH,20190829,101,103.85,100,101.95,2993
TREEHOUSE,20190829,5.65,6.1,5.55,5.75,18331
TREJHARA,20190829,16.15,16.15,16.15,16.15,4330
TRENT,20190829,478.65,486,466.5,469.25,120446
TRF,20190829,85.6,86.8,83.1,84.5,23280
TRIDENT,20190829,56.25,56.6,55.1,55.5,266013
TRIGYN,20190829,49,49.55,46,46.85,47779
TRIL,20190829,8,8,7.15,7.6,55410
TRITURBINE,20190829,99.1,103,99.1,100.35,11512
TRIVENI,20190829,55,56.4,53.5,54.1,468428
TTKHLTCARE,20190829,452.1,492.9,452.1,467.75,2247
TTKPRESTIG,20190829,5684.05,5795,5666.8,5771.35,2135
TTL,20190829,37.5,38.95,35.25,36.05,2775
TTML,20190829,2.45,2.5,2.35,2.45,574895
TV18BRDCST,20190829,21.65,21.65,20.2,20.4,1700881
TVSELECT,20190829,115.35,118.95,114.25,117,30087
TVSMOTOR,20190829,359,359,350,354.2,1233361
TVSSRICHAK,20190829,1767.8,1780,1718,1771.7,1100
TVTODAY,20190829,317.7,327.75,299.5,303.5,20211
TVVISION,20190829,1.45,1.45,1.4,1.4,12005
TWL,20190829,38.15,38.2,36.75,37.25,148720
UBL,20190829,1329.4,1377.3,1325.1,1363.9,481826
UCALFUEL,20190829,130,130.5,127.25,127.7,6800
UCOBANK,20190829,15.3,15.3,14.55,14.8,299260
UFLEX,20190829,209.5,213.2,206,207,38505
UFO,20190829,148.95,153.75,143.2,149.45,42764
UGARSUGAR,20190829,12.8,12.9,12.35,12.45,71385
UJAAS,20190829,3.85,4,3.4,3.65,214657
UJJIVAN,20190829,283,295,280.5,293.6,2288290
ULTRACEMCO,20190829,4105,4147.95,4045.5,4073.9,478219
UMANGDAIRY,20190829,44,44.65,43.05,44.1,1853
UNICHEMLAB,20190829,168.75,171.95,162.1,168.4,66617
UNIENTER,20190829,68,69.8,65.1,66.05,7359
UNIONBANK,20190829,59.9,60.7,58.5,59.65,6468842
UNIPLY,20190829,57.9,58,54.4,55.7,44836
UNITECH,20190829,0.7,0.7,0.65,0.7,3886236
UNITEDBNK,20190829,9.6,9.6,9.45,9.45,112003
UNITEDTEA,20190829,257.3,257.35,220.9,232.1,997
UNIVCABLES,20190829,154.35,154.35,140.05,141.9,24993
UPL,20190829,558,562.65,550.2,558.35,2733962
URJA,20190829,2.2,2.2,2.1,2.1,510687
USHAMART,20190829,27,27.8,25.8,27.05,933997
UTINEXT50,20190829,266.5,267.9,263,264.05,85
UTINIFTETF,20190829,1163.7,1163.9,1155,1162,1193
UTISENSETF,20190829,392.01,394.99,392.01,394,48
UTTAMSTL,20190829,8.05,8.05,7.4,7.6,32465
UTTAMSUGAR,20190829,108.9,112.85,106,107.2,148086
UVSL,20190829,0.1,0.1,0.05,0.05,22347754
V2RETAIL,20190829,118.65,119,112.8,114.35,39709
VADILALIND,20190829,687.8,700,655.85,664.15,52255
VAIBHAVGBL,20190829,851.95,855,837,848.75,10122
VAKRANGEE,20190829,31.3,31.4,29.8,30.2,3791247
VARDHACRLC,20190829,37.7,38.35,36.8,37.45,15028
VARDMNPOLY,20190829,2.95,3,2.9,2.9,624
VARROC,20190829,445.5,449.4,430,433.8,13901
VASCONEQ,20190829,10.7,10.75,10.3,10.5,48672
VASWANI,20190829,6.55,6.95,6.2,6.4,7355
VBL,20190829,641.95,652,640.6,650.1,352731
VEDL,20190829,132.7,137.95,130.8,135.75,14378990
VENKEYS,20190829,1362,1373.2,1342.05,1357.5,37615
VENUSREM,20190829,22.1,23.65,21.75,22,34900
VESUVIUS,20190829,986.1,997.15,943.05,973.6,26887
VETO,20190829,52.4,52.95,48.15,50.8,10951
VGUARD,20190829,226,230,224.5,229,147145
VHL,20190829,1526,1526,1462.25,1477.45,57
VICEROY,20190829,1.2,1.25,1.2,1.2,5946
VIDHIING,20190829,61,62.95,60,60.5,11676
VIJIFIN,20190829,0.4,0.45,0.4,0.45,28607
VIKASECO,20190829,3.75,3.75,3.6,3.75,251347
VIKASMCORP,20190829,2.8,3.1,2.8,2.95,429538
VIKASPROP,20190829,4.1,4.1,4.1,4.1,2419
VIKASWSP,20190829,11.85,11.85,11.85,11.85,7878
VIMTALABS,20190829,94.7,97.65,90.7,92.15,10576
VINATIORGA,20190829,2181,2216,2170.1,2186.45,26143
VINDHYATEL,20190829,823,823,795.1,800.55,8249
VINYLINDIA,20190829,64.55,65.7,63.2,64.9,3850
VIPCLOTHNG,20190829,13.45,13.8,12.8,13.2,45679
VIPIND,20190829,414,427.9,410,422.15,189286
VIPULLTD,20190829,35,35.95,33.2,34.4,136727
VISAKAIND,20190829,304,304,294,296.25,9278
VISASTEEL,20190829,4.8,5,4.4,4.5,4913
VISESHINFO,20190829,0.05,0.1,0.05,0.05,354370
VISHNU,20190829,102.95,103,99.2,99.55,588
VIVIDHA,20190829,0.2,0.25,0.15,0.2,311112
VIVIMEDLAB,20190829,16.2,16.2,15.1,15.4,18255
VLSFINANCE,20190829,42.85,42.85,41.5,42,19253
VMART,20190829,1949.95,1949.95,1782.1,1900.1,21490
VOLTAMP,20190829,1089.3,1089.45,1067.25,1075.45,2025
VOLTAS,20190829,627.95,632.5,617.1,630.35,946709
VRLLOG,20190829,296,302,288,296.85,86937
VSSL,20190829,74.9,77.45,73.5,75.8,17283
VSTIND,20190829,3494,3494,3382.3,3404.35,2477
VSTTILLERS,20190829,1008,1045,1004,1022.6,5962
VTL,20190829,881.2,896.45,874.95,879.1,4307
WABAG,20190829,281.35,281.35,275,276.8,43947
WABCOINDIA,20190829,6169.95,6169.95,6070,6113.85,4511
WALCHANNAG,20190829,56.6,57.4,55.05,55.45,87781
WANBURY,20190829,12.4,12.4,12.4,12.4,77
WATERBASE,20190829,99.5,99.7,96.75,98.15,31236
WEBELSOLAR,20190829,19.15,19.5,18.3,18.45,43347
WEIZFOREX,20190829,290.35,290.35,280.6,284.65,707
WEIZMANIND,20190829,28.5,28.9,25.55,27.95,163
WELCORP,20190829,117.2,120.4,117,118.95,1835923
WELENT,20190829,90.75,91.25,87.1,88.35,148986
WELINV,20190829,147.05,147.05,147,147,51
WELSPUNIND,20190829,48.7,49.4,48.4,49.05,121790
WENDT,20190829,2113,2165,2101.05,2148.15,64
WESTLIFE,20190829,281.85,286.6,278.1,280,39517
WHEELS,20190829,592.5,612.95,592.5,605.2,395
WHIRLPOOL,20190829,1543.9,1552.05,1536.9,1549.5,80161
WILLAMAGOR,20190829,16,16,15.35,15.4,581
WINDMACHIN,20190829,21.7,21.7,20.65,20.9,8100
WINSOME,20190829,0.15,0.15,0.15,0.15,390
WIPL,20190829,87.5,87.5,87.5,87.5,1
WIPRO,20190829,247.05,250.25,247.05,248.8,2719051
WOCKPHARMA,20190829,249.85,249.85,242.5,246.4,473428
WONDERLA,20190829,240.9,241,233.5,237.85,69492
WSI,20190829,0.5,0.5,0.5,0.5,301
WSTCSTPAPR,20190829,230.95,230.95,218.1,220.45,149257
XCHANGING,20190829,51.1,52.5,51,51.8,1266
XELPMOC,20190829,58,63.35,56.05,60.8,7130
XPROINDIA,20190829,26.05,27.8,26.05,26.2,323
YESBANK,20190829,59.25,59.3,55,57.4,188754023
ZEEL,20190829,364.2,367,358.2,362.1,3030633
ZEELEARN,20190829,23.1,24.5,23.1,23.5,44995
ZEEMEDIA,20190829,10.35,10.45,9.95,10.05,588393
ZENITHBIR,20190829,0.4,0.4,0.35,0.35,6399
ZENSARTECH,20190829,220,223.95,216.9,221.75,16393
ZENTEC,20190829,57.4,58,55.1,56.8,20381
ZICOM,20190829,1.05,1.1,1.05,1.05,1805
ZODIACLOTH,20190829,193.3,195.95,189.95,195.85,245
ZODJRDMKJ,20190829,31.55,34,29.25,30.05,1197
ZOTA,20190829,183.05,188.45,178,180.75,78425
ZUARI,20190829,99.85,100.75,97.35,98.9,21935
ZUARIGLOB,20190829,62.05,63.9,60.2,60.75,20568
ZYDUSWELL,20190829,1615,1660,1615,1632.35,5428
NSENIFTY,20190829,10996.05,11021.10,10922.40,10948.30,649876160,0
NIFTYJUNIOR,20190829,25979.60,26099.20,25820.25,26046.90,333285731,0
NIFTYMIDCAPLIQ15,20190829,3697.50,3697.50,3641.10,3674.10,82426932,0
NSE100,20190829,11107.60,11135.85,11034.30,11069.30,989250934,0
NIFTY200,20190829,5665.40,5678.55,5625.20,5646.75,1393724999,0
NSE500,20190829,8938.05,8954.65,8874.25,8906.10,1630842337,0
NSEMIDCAP150,20190829,5678.30,5683.55,5621.05,5659.80,422087639,0
MIDCAP50,20190829,4225.60,4237.55,4167.30,4220.80,322216559,0
NSEMIDCAP,20190829,15534.45,15561.60,15355.65,15504.95,404474065,0
NIFTYSMALLCAP250,20190829,-,-,-,4438.85,-,0
NIFTYSMALLCAP50,20190829,-,-,-,2590.00,-,0
NSESMLCAP100,20190829,5419.60,5425.20,5365.80,5380.00,-,0
NIFTYLARGEMIDCAP250,20190829,-,-,-,5433.22,1411338573,0
NIFTYMIDSMALLCAP400,20190829,-,-,-,5224.05,-,0
NIFTYAUTO,20190829,7000.60,7043.90,6944.10,6970.15,86464330,0
BANKNIFTY,20190829,27694.95,27719.05,27239.95,27305.20,377438481,0
NIFTYFINSERVICE,20190829,12523.35,12523.75,12311.25,12341.10,148469167,0
NIFTYFMGC,20190829,28707.85,28930.35,28626.80,28751.80,28222760,0
NSEIT,20190829,15774.65,15943.30,15754.90,15884.55,20870908,0
NIFTYMEDIA,20190829,1922.60,1922.60,1882.75,1892.15,37641210,0
NIFTYMETAL,20190829,2212.95,2274.75,2196.10,2254.35,162182495,0
NIFTYPHARMA,20190829,7802.00,7933.45,7742.15,7912.50,33594732,0
NIFTYPVTBANK,20190829,15372.35,15391.05,15128.80,15191.00,307513206,0
NIFTYPSUBANK,20190829,2503.00,2517.50,2441.95,2449.45,93280722,0
NIFTYREALTY,20190829,262.40,264.90,260.70,263.80,18605775,0
NIFTYCOMMODITIES,20190829,3057.05,3085.25,3040.25,3076.60,325935921,0
NIFTYCONSUMPTION,20190829,4607.00,4640.60,4587.05,4615.45,56858209,0
NIFTYCPSE,20190829,1828.60,1881.15,1820.50,1864.90,223196545,0
NIFTYENERGY,20190829,14371.95,14496.20,14299.95,14440.65,162890893,0
NIFTY100ESG,20190829,-,-,-,2043.59,799701579,0
NIFTY100ENHESG,20190829,-,-,-,2073.70,747294012,0
NIFTYINFRA,20190829,2992.70,3021.90,2982.30,3013.25,330948830,0
NIFTYMNC,20190829,12191.20,12251.30,12125.90,12189.50,51856721,0
NIFTYPSE,20190829,3003.70,3057.05,2986.45,3042.70,261190591,0
NIFTYSMEEMERGE,20190829,-,-,-,1339.51,974200,0
NIFTYSERVSECTOR,20190829,15803.05,15827.15,15667.90,15702.30,475098014,0
NIFTYSHARIAH25,20190829,-,-,-,3981.67,81393034,0
NIFTY50SHARIAH,20190829,-,-,-,2442.34,111956274,0
NIFTY500SHARIAH,20190829,-,-,-,2833.71,273615758,0
NIFTYABGROUP,20190829,-,-,-,2760.07,172589436,0
NIFTYMAHINDRA,20190829,-,-,-,9334.23,8625231,0
NIFTYTATA,20190829,-,-,-,6808.90,86311677,0
NIFTYTATA25CAP,20190829,-,-,-,4345.00,78823122,0
NIFTYABGROUP,20190829,-,-,-,2760.07,172589436,0
NIFTYLIQ15,20190829,3392.15,3403.30,3353.50,3375.30,406620712,0
NIFTY500VALUE50,20190829,-,-,-,3425.24,429989390,0
NIFTYALPHALOWVOL30,20190829,-,-,-,11310.72,146896062,0
NIFTYQUALLOWVOL30,20190829,-,-,-,7956.76,88186410,0
NIFTYALPHAQUALLOWVOL30,20190829,-,-,-,9069.75,97545784,0
NIFTYALPHAQUALVALLOWVOL30,20190829,-,-,-,7005.16,164928784,0
NIFTY50EQUALWEIGHT,20190829,11248.35,11321.70,11181.85,11272.40,649876160,0
NIFTY100EQUALWEIGHT,20190829,12040.50,12103.40,11963.95,12060.90,989250934,0
NIFTY100LOWVOL30,20190829,8450.90,8496.65,8423.20,8453.90,144117443,0
NSEDEFTY,20190829,-,-,-,5285.56,-,0
NIFTY50DIVPOINT,20190829,96.23,96.23,96.23,96.23,-,0
NIFTYDIVOPPS50,20190829,2450.00,2477.15,2443.25,2471.25,329660378,0
NIFTYALPHA50,20190829,11783.15,11791.25,11636.25,11687.85,199313056,0
NIFTY50ARBITRAGE,20190829,-,-,-,1848.09,-,0
NIFTY50FUTINDEX,20190829,-,-,-,3751.62,-,0
NIFTY50FUTTRINDEX,20190829,-,-,-,11031.77,-,0
NIFTYHIGHBETA50,20190829,-,-,-,1241.60,673953808,0
NIFTYLOWVOL50,20190829,-,-,-,9675.29,229934776,0
NIFTY200QUALITY30,20190829,-,-,-,9247.35,-,0
NIFTY50VALUE20,20190829,5156.75,5215.35,5147.90,5192.85,419379730,0
NIFTYGROWSECT15,20190829,5598.10,5619.85,5553.30,5577.85,248115534,0
NIFTY50TR2XLEV,20190829,5727.55,5753.70,5650.70,5677.50,-,0
NIFTY50PR2XLEV,20190829,4422.40,4442.60,4363.10,4383.80,-,0
NIFTY50TR1XINV,20190829,370.45,372.90,369.60,372.05,-,0
NIFTY50PR1XINV,20190829,421.55,424.35,420.60,423.40,-,0
NIFTY-GS-COMPSITE,20190829,2035.25,2035.70,2029.90,2037.28,-,0
NIFTY-GS-4-8YR,20190829,2113.34,2114.02,2109.65,2115.64,-,0
NIFTY-GS-8-13YR,20190829,2004.60,2005.30,1998.90,2006.64,-,0
NIFTY-GS-10YR,20190829,1850.38,1851.25,1842.72,1853.01,-,0
NIFTY-GS-10YR-CLN,20190829,956.26,956.72,952.27,957.64,-,0
NIFTY-GS-11-15YR,20190829,2133.01,2135.95,2129.21,2133.32,-,0
NIFTY-GS-15YRPLUS,20190829,2314.42,2314.42,2313.94,2311.42,-,0
VIX,20190829,16.84,17.45,13.87,16.43,0,0
